ID,Learner ID,School ID,Class ID,Session ID,Play Time,Learning Unit,Subject,Strand,Substrand,Outcome,Foreground Duration,Score
98cff7e2-d85a-4dab-b06d-a321934c3cbc,20fb9e2193c6f4e411eb6fad7311ca91,2a32133bfbb3d9e66f385d6965229ec8,5e3ff005367adfcfcaf84d2c9221f15f,7a9c30c9-998e-48a1-8c87-2cb4782b33ff,"Oct 22, 2023, 16:10",OneCourse:OC_PhraseSentenceType.71cf,Language,Reading,3.3 print Awareness,Abort,"102,602",0.67
a20cf120-e6a0-41ae-85a8-580496e178ac,490b4cb7884eca3d50f03a769837c90a,787828249ff640edb4594875d56150c7,080aebf4b8ec4384ac76f65f487b0b42,dd42f110-bb11-4363-9361-6c68b49cde50,"Sep 12, 2023, 11:49",OneCourse:OC_PhraseSentenceType.4dd8,Language,Reading,3.3 print Awareness,Abort,"226,907",0.0
75fa8eba-54f6-4ebf-9557-ff1746a14f33,cb6c2c0863234ed3c5f5fc482fa90f0a,2a32133bfbb3d9e66f385d6965229ec8,5e3ff005367adfcfcaf84d2c9221f15f,023cd0eb-fbca-4b77-a454-19b0a34bce0c,"Sep 11, 2023, 09:13",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Success,"248,717",0.62
9ffa9729-f551-4a37-8f98-589e144d8a79,09eec8a606780d4debed2e2134288a23,dfb0eefe8366aea9e71a214f82eaa36d,37d2f2081bd9178ae0516cf7b6de5cc4,7bef9b9d-dd89-4be4-a767-582be210f8c6,"Oct 3, 2023, 07:38",OneCourse:OC_TalkingHead.1dac,Language,Listening  ,1.6 Auditory memory,Abort,"2,153",0.0
43c2dd33-9f36-4b16-b65c-48e0d16e53b8,9821cb55631b25a4815a4826e96bc729,c65d84c28b8f4637ba12a848b8d9371d,c8014707d1e71d0685b2292aa3c8ead9,1c6aeea6-1040-4d41-a1fa-6c262cda843c,"Oct 11, 2023, 08:44",OneCourse:OC_PhraseSentenceType.5dd1,Language,Reading,3.3 print Awareness,Success,"271,837",0.1052
cc750cda-6e54-423a-a6a3-665870b36bae,a7f14dcb1123b7ced60997d595cb4682,00b8a145665d361e0282fd8234909dbc,6f01704f40fc9139452b64d9728460bc,177c3778-8a6c-4310-bc74-0ea0cebbe363,"Oct 6, 2023, 05:42",OneCourse:OC_TalkingHead.ce7e,Language,Listening  ,1.6 Auditory memory,Success,"259,771",0.89
a4c1023b-a5dc-4d81-8946-2a6658bea22b,73e7ad82711e7ef2f187807148cab52c,7958ff3cc99f116be5718562ae3c6608,7d9b452ab23053361bdd3c2a31627326,99c37578-64e8-4114-b92e-41937b948b22,"Sep 18, 2023, 10:31",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Success,"101,463",1.0
eef83f9b-7ef6-4899-ba81-0ba64890e614,6d614acc773d49ff324e12ef1c1a4d64,a5e232b78c3cc599d4a3fc0468fdf4c3,fe44af07d2390ea6afcd858f024fb01e,9490e0e2-1ba9-4dcd-b0b6-95a3d5d8e711,"Sep 29, 2023, 04:42",OneCourse:OC_TalkingHead.ce7e,Language,Listening  ,1.6 Auditory memory,Success,"95,890",0.73
28e8d5f3-f492-4814-a03c-5daec4ad71b7,2f299303549731c989f528ed371ff863,2475250c1a2161e934a992047fdefd5e,d574c906d05f1a4c577ccccd71ab4ff7,4b374c3d-ada8-49c9-8e7b-861d35209d46,"Sep 29, 2023, 04:34",OneCourse:OC_TalkingHead.23de,Language,Listening  ,1.6 Auditory memory,Success,"137,284",0.35
6849fd86-f4d1-42f9-a1cf-d21ac2926cf1,12d53539925bf720227d462300a13241,2475250c1a2161e934a992047fdefd5e,d574c906d05f1a4c577ccccd71ab4ff7,c7060f77-b05a-4d31-842b-10fe1a93f7d5,"Sep 27, 2023, 05:13",OneCourse:OC_TalkingHead.1dac,Language,Listening  ,1.6 Auditory memory,Success,"112,757",0.53
f02929d9-ac40-4708-b1c0-52e29f173ee6,b07a786d3ba8b189fca5d8d944235b62,14863a598e20d980fe3d0454c9c581e3,657b9098cc8f78d85db30bf90ee30d25,2f064d14-0845-410c-91b5-df8121089d47,"Sep 29, 2023, 21:01",OneCourse:OC_TalkingHead.5a16,Language,Listening  ,1.6 Auditory memory,Success,"103,602",0.5
9e37d740-8e85-4986-85d5-8fecbc43515b,b07a786d3ba8b189fca5d8d944235b62,14863a598e20d980fe3d0454c9c581e3,657b9098cc8f78d85db30bf90ee30d25,b926d2f7-f96d-40d5-b650-a473311633fa,"Sep 27, 2023, 09:37",OneCourse:OC_TalkingHead.ce7e,Language,Listening  ,1.6 Auditory memory,Success,"86,699",0.8
d91a864b-7c3c-4f7f-9088-13963fc34635,bca4fdd034cba86ac82fc5ab6d2f9153,c526117dec1ccef03cb63da8a8084db9,bc24a640c4bfdf3677513da338a17c3e,01ca126a-b014-43db-b5e6-3e75ee37ce1d,"Oct 12, 2023, 05:47",OneCourse:OC_TalkingHead.5352,Language,Listening  ,1.6 Auditory memory,Success,"101,597",0.88
5d9ef0c8-9ea7-4c5f-8a48-3e96340814d0,9fc33bb2cf3d1521a100ee279b32c040,5969552fedc8d101c3369056a354d872,44f76aa2c47835557ebf4f099f6006fa,46465e12-c2d3-4a99-96bc-8fe73d53d9e3,"Oct 24, 2023, 05:39",OneCourse:OC_PhraseSentenceType.5dd1,Language,Reading,3.3 print Awareness,TimeoutInactivity,"146,261",0.0
5bf0dff8-baf9-40fa-ae2c-29e107c7cce6,b49ff90ebe5dd0f22c25b6ee17cd6ebc,00b8a145665d361e0282fd8234909dbc,6f01704f40fc9139452b64d9728460bc,e1601be8-e78c-4274-9492-022f1eae3118,"Sep 11, 2023, 15:39",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Success,"324,399",0.28
cd860001-0bf3-4ac4-8b40-93a92a712dab,c35dac0429aa74a1dca67ac7db30fdd8,76a30f542e95036341851e76b0601551,53b834d1374ba74594bc7c27addceb16,b00e8508-a597-4dd3-a505-7e973158ee0a,"Oct 27, 2023, 11:21",OneCourse:OC_TalkingHead.a5dd,Language,Listening  ,1.6 Auditory memory,Abort,"44,774",1.0
4f008488-854a-4dc1-8b65-cf1e09f7fd81,c27a840c5c2fb70336ed6766c7e48708,ae1812bef635dcedc3fe04b25011a890,a9d5a0c2ed99e8ba85c4a7077a92e64f,9edbb82b-ea11-495b-bab0-c025dd8df0e3,"Oct 17, 2023, 12:05",OneCourse:OC_TalkingHead.5a16,Language,Listening  ,1.6 Auditory memory,Success,"137,467",0.88
871d2eef-68a5-47a8-b4a5-fa7d5e8861d8,c2a9e58800bcdee56affc389994340c4,1dcd4f14338f938ca02eedb2fdff9903,7577f41506546fc40f1100ca46cb9b32,e85c4e8f-ba94-4858-9c2e-84a9f2f71c8b,"Sep 23, 2023, 12:42",OneCourse:OC_PhraseSentenceType.7864,Language,Reading,3.3 print Awareness,Error,0,
2506571c-80de-43d5-8a54-c28bdf76f589,bb4a1d02567765d21150fe65372482ff,aef5b4df6aab4268849172e45436b7ae,dc376f81fb271edd60379e1926e531f6,786e6a10-9317-48c6-a129-7fec7c5beb9d,"Sep 27, 2023, 05:03",OneCourse:OC_TalkingHead.ce7e,Language,Listening  ,1.6 Auditory memory,Success,"119,970",0.25
1de9510e-637c-43b8-9528-a95129597b30,8a9b1decbc54280ee6db76e72b51d29c,0e33ee5deabde5dd3cc002207676ae94,fdde56c04b4fa9d678d74845d6b4e402,cce8f450-decc-4359-9dd4-c9a078639a22,"Oct 12, 2023, 06:08",OneCourse:OC_PhraseSentenceType.71cf,Language,Reading,3.3 print Awareness,Success,"349,743",0.071
4469c94f-613c-4208-b7ab-b3e21312db4c,95538d38c068ee52708bf5f0a76b8dc5,faa5ee0cfaf04dd6ad3658d6cdb1ba55,630db6a45bd8b05969d453d841b4f031,2bc26419-ee74-43e3-9f92-0705ceca461a,"Sep 13, 2023, 04:42",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Success,"140,733",0.73
c95003fe-9c7d-40c4-847e-2e55db4094f2,a906b890901d051e57a509aeebc5900c,cea71ed365b5a34b57966d2cc7ccda1d,21d87d9a6d11b43e82a32543bf94da37,51558c54-fcdd-4c3a-8530-82187d1ac6da,"Oct 6, 2023, 11:23",OneCourse:OC_PhraseSentenceType.9b09,Language,Reading,3.3 print Awareness,Abort,"11,513",0.0
87ab19a7-e175-4bd1-a4c9-71ce8518662f,827f9db62310394c3214662ed8edcfc0,bc5efa9a010fbb9c5c7fa08ef8906bfd,532bf23125aee2a9a366bf8dea769900,07d5ae5e-d5e8-4d76-8948-e0d1e24f3ac3,"Sep 12, 2023, 06:32",OneCourse:OC_PhraseSentenceType.5dd1,Language,Reading,3.3 print Awareness,Success,"189,059",0.33
05b5f66a-f06d-48ea-a40c-cedab24de050,827f9db62310394c3214662ed8edcfc0,bc5efa9a010fbb9c5c7fa08ef8906bfd,532bf23125aee2a9a366bf8dea769900,e47e8cf5-9260-47e6-9e30-30efb8c764f8,"Sep 12, 2023, 06:53",OneCourse:OC_PhraseSentenceType.5d44,Language,Reading,3.3 print Awareness,Abort,"13,285",0.0
ca50b85a-4ad5-420d-82f5-506c89591c65,3833fc41d06729f4c5071a3c9f4d8be3,8719923561f57f50d6c49816c2e8b30f,ecd2635bbfe09ef9088cc7ae8cd2101c,875fbb71-a806-4058-a2c2-7c1d9106956b,"Oct 25, 2023, 07:33",OneCourse:OC_PhraseSentenceType.71cf,Language,Reading,3.3 print Awareness,Abort,"2,435",0.0
7afb62ce-b382-4475-977f-ab1b2514c660,9b77a915854e8f20fb301380f9a7431d,ae67b616f43ad2aeb10ff1fa3795a8a9,25f7d9e393a9eb3c7d82abc2a54a6d72,c08a024c-e174-430a-878b-e7d06cb5ced9,"Sep 20, 2023, 08:38",OneCourse:OC_TalkingHead.ce7e,Language,Listening  ,1.6 Auditory memory,Success,"94,072",0.8
c5be9c8b-889d-44ff-87fa-14d960bb9355,1ba0157bce50315de05a937b3c5fd1a6,2745c57bb677ba0817512adf52d1bfb0,c211ecb9c0f161385de70ec7cb018f12,ed3c2d7f-9cd2-423e-b802-cad68cbd818b,"Oct 18, 2023, 13:48",OneCourse:OC_TalkingHead.ce7e,Language,Listening  ,1.6 Auditory memory,TimeUp,"151,683",0.4
e6d380b2-367c-4f08-8237-61a4c770d1e8,67a1c6c1751c27a90ae18709e01d22a6,32780ce71cd248f0383381a0aa487fc8,49a034620eb412e5e9a26e86eef8c6dc,880f5b3d-6bcf-4f8f-9087-9c18a3a4fa87,"Oct 6, 2023, 08:59",OneCourse:OC_TalkingHead.1dac,Language,Listening  ,1.6 Auditory memory,Error,0,
9afe05e0-4ed0-49fc-aa16-932812f8e490,9b6e844856b527e40ff7ce958b96d544,6bb8c294e710ffbf39e31f87ee30c610,0e617bfe1c0e7d9665a1d7fd0ecd8eaf,48f1f92f-c590-4589-a129-22c022173081,"Sep 26, 2023, 10:58",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Abort,"36,775",0.0
4134f007-c12e-4dd0-a530-86596ab3c687,fa7d45fd325aac180ada0b6b288cf650,ae1812bef635dcedc3fe04b25011a890,a9d5a0c2ed99e8ba85c4a7077a92e64f,26796c02-84c1-4b60-b2f5-95e0b35d793b,"Oct 2, 2023, 08:18",OneCourse:OC_TalkingHead.23de,Language,Listening  ,1.6 Auditory memory,Success,"94,073",0.9
bd39de29-4351-437b-8e22-8a2a8aa03b73,b35f00ef7167cfc8f9f799a3b7222d4b,53994f9f1ac5b69c0974f106a6c42f6e,fa95a3d595a35517a6f2e107cddcb499,ff04898f-b9b7-4412-9104-cbcb39bf78a7,"Sep 26, 2023, 11:27",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Abort,"36,181",0.5
2a46a7df-db72-4527-ac33-cad1fe8cfa67,9d7b5c30b6f80811c766d999e56f056e,36d5342d52fe5addc3c287f6c884cae9,7223488f288b723b23e3d2cc056dbe61,5583c56c-5fd2-4ff8-9679-88bc8939b4fb,"Oct 3, 2023, 10:15",OneCourse:OC_PhraseSentenceType.71cf,Language,Reading,3.3 print Awareness,Success,"263,020",0.098
b73e7fcd-2bed-4835-b193-babb47d3a224,03b06d1c7dff554d40a199c4836a66e4,4de4f327ca667d00fb9fd11ffb2d4367,07c9202382a3c6c1e72d2c9ce63dd328,b221198b-99ba-48ef-bfc8-86d7c4815a64,"Oct 2, 2023, 08:03",OneCourse:OC_TalkingHead.23de,Language,Listening  ,1.6 Auditory memory,Success,"175,473",1.0
5cf18079-d98f-45ee-a6d5-813b22c4c9ff,0b2a1cbd3862076326def4d106f307c3,c5e4603fd9dd866e50d8590ce79d2b69,bf3171ba387093c540a57972992944e2,3a977c3d-0e48-458b-8168-d317c1095b23,"Oct 13, 2023, 05:56",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Abort,"38,114",1.0
e463e99a-bf99-4ef1-8b3e-c92a6b095d82,d5e4222b95b23dbe31f3acf27548aeca,5969552fedc8d101c3369056a354d872,44f76aa2c47835557ebf4f099f6006fa,b89f2d31-9400-4e05-a1dc-5261e1c8cbc0,"Sep 28, 2023, 19:28",OneCourse:OC_PhraseSentenceType.71cf,Language,Reading,3.3 print Awareness,Abort,"157,544",0.3
b5d665e6-470a-4323-b070-943a352f0d96,c9229155d36a7a6baa3d6b8b7d0d9243,ea2f15263f5d67fcb17507b02343d2c4,f380a9136b5806a2d64a547cd283b26b,76cf3263-a43c-4216-aeae-148eb9cae7c9,"Oct 3, 2023, 17:44",OneCourse:OC_PhraseSentenceType.71cf,Language,Reading,3.3 print Awareness,Abort,"2,076",0.0
980ff2b6-c976-481c-be06-309de8eb2538,4e6db9d49bfed64e12d093c4aad0d238,4de4f327ca667d00fb9fd11ffb2d4367,07c9202382a3c6c1e72d2c9ce63dd328,17174d9a-509e-47d2-a8a3-d6adb370ad2a,"Oct 18, 2023, 07:09",OneCourse:OC_PhraseSentenceType.7864,Language,Reading,3.3 print Awareness,TimeUp,"304,574",0.063
173f81b7-8ca1-4243-8370-9bb97242221e,8bc2f3a8e867ee2173af42abe144f20d,36d5342d52fe5addc3c287f6c884cae9,7223488f288b723b23e3d2cc056dbe61,7f67f053-a308-4bb2-a0ae-244383e2d565,"Sep 13, 2023, 08:43",OneCourse:OC_PhraseSentenceType.df02,Language,Reading,3.3 print Awareness,TimeUp,"380,253",0.052
2b9ca0ee-56e8-4142-b275-2ba477415950,d49758f00706bc10ff834f52178d3644,14863a598e20d980fe3d0454c9c581e3,657b9098cc8f78d85db30bf90ee30d25,5ea68799-e702-40f6-bd04-438527274307,"Sep 19, 2023, 11:52",OneCourse:OC_PhraseSentenceType.4dd8,Language,Reading,3.3 print Awareness,Success,"191,734",0.18
1cf91754-1411-43be-950f-b7af1e0b1948,796d9f89ba98c8d5ee1ae25805b0bb5a,ae1812bef635dcedc3fe04b25011a890,a9d5a0c2ed99e8ba85c4a7077a92e64f,1ed3b212-c253-4fdb-8a40-b7fe1cdec6fd,"Sep 14, 2023, 09:50",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Success,"155,306",0.89
135809da-fa9e-4489-aaf3-b56631c140f2,b99f0db01a5e340c519414d2a7271c7b,56116aa547db57134f1d9d486fb8c5ae,fce733af4bbf237c27293c12f79b6fe2,cf8703a2-e07f-4725-a26c-bf0394d5fd05,"Oct 3, 2023, 14:02",OneCourse:OC_PhraseSentenceType.5d44,Language,Reading,3.3 print Awareness,Abort,"1,973",0.0
3b6c3624-b1b1-492c-a997-34d7687a77e1,36cce568057792d5b99d96b4c3374cc6,2a32133bfbb3d9e66f385d6965229ec8,5e3ff005367adfcfcaf84d2c9221f15f,d88c65e0-a982-47e2-bef8-009117f63e84,"Sep 11, 2023, 09:18",OneCourse:OC_TalkingHead.1dac,Language,Listening  ,1.6 Auditory memory,Success,"109,667",0.43
43b89aa2-23f5-43fe-bae4-f6adeb30b18a,68d405e8f25fca98d68fa2f10829b5a6,3241fe7c8269d21b89964b7d96f1d26b,df2af4249c88cf6acfa6430d2ec1b3d8,9ea5e6c8-8f98-435d-8444-84d3281ad114,"Sep 29, 2023, 13:51",OneCourse:OC_PhraseSentenceType.7864,Language,Reading,3.3 print Awareness,TimeUp,"446,091",0.0508
2bed7578-472e-43e4-bf99-60fa4a0bca72,3b9f3c9d828198298be09d15f533c691,c5e4603fd9dd866e50d8590ce79d2b69,1eb09e7f96fe2b608bb8a0783a532aeb,20402ade-75c2-43b1-a01b-5d40a12c700e,"Sep 26, 2023, 07:03",OneCourse:OC_TalkingHead.ce7e,Language,Listening  ,1.6 Auditory memory,Abort,"77,805",0.44
3229dfa6-949c-4a31-9b46-7ffb35829b43,4236f384d94ae819b44b9f1517584152,d17a697b4302383b43237ac2b9058bf0,262ecbf4ded932ccc95a634b382609ee,851689ca-1371-4980-a208-96093e9c4edb,"Sep 20, 2023, 10:18",OneCourse:OC_TalkingHead.1dac,Language,Listening  ,1.6 Auditory memory,Error,0,
7c4a74f7-a3c0-4bb6-8464-a010c34f8687,aa11cbdfbf22bd3d21488603659f7e33,7958ff3cc99f116be5718562ae3c6608,7d9b452ab23053361bdd3c2a31627326,39655b5d-761a-4c21-856a-be058ffe5a86,"Sep 20, 2023, 09:32",OneCourse:OC_TalkingHead.ce7e,Language,Listening  ,1.6 Auditory memory,Success,"108,502",0.44
3c5d5928-e506-49b3-bf95-6aa47221c066,2a2c0aeda87bf6e8c6a31d524777eafa,dfb0eefe8366aea9e71a214f82eaa36d,37d2f2081bd9178ae0516cf7b6de5cc4,8286ae98-eb21-4ccc-972f-e4b4df592bf5,"Sep 12, 2023, 07:07",OneCourse:OC_PhraseSentenceType.4dd8,Language,Reading,3.3 print Awareness,Success,"373,435",0.1
5f4dbbe3-d756-42a8-aeac-036b72d277b8,d1f51dcc6e22f111f18e42c95e524a85,787828249ff640edb4594875d56150c7,080aebf4b8ec4384ac76f65f487b0b42,42790af1-e525-4c0c-a973-1ebc74c285c7,"Sep 26, 2023, 09:25",OneCourse:OC_PhraseSentenceType.7864,Language,Reading,3.3 print Awareness,Abort,"1,448",0.0
4ac2715a-f77f-428a-a4d0-3dc257930b8b,731291fa0c4a0dd05f8ad27f3443af34,2475250c1a2161e934a992047fdefd5e,d574c906d05f1a4c577ccccd71ab4ff7,552df849-72b7-445b-9df8-aedcc498efe4,"Oct 3, 2023, 12:59",OneCourse:OC_TalkingHead.3dba,Language,Listening  ,1.6 Auditory memory,Abort,"2,166",0.0
b4f6e450-ca50-4b7d-acaa-127af40dd985,06114fb044eb8cf27616b4bb5f6239a1,483a1ea58ada837caff767500e9c8ef5,a11b7a81ec142df134211332a865be1c,b28a14ab-0d47-421f-98f3-0afda864a6bf,"Sep 20, 2023, 11:57",OneCourse:OC_PhraseSentenceType.7864,Language,Reading,3.3 print Awareness,TimeUp,"272,685",0.0
c77c44c6-f763-4f98-84b8-a5f971a165a9,b365328ad42ad7143c074bce0121f1e8,d6d9fb13fb14b4c72f25cf6c8ad7bcb9,821cd758bdd9f14ffb991d1693ed78ce,245620ae-f2ae-461c-baaf-84bdf3ae7f29,"Sep 18, 2023, 07:58",OneCourse:OC_PhraseSentenceType.5dd1,Language,Reading,3.3 print Awareness,TimeoutInactivity,"236,289",0.0
3aef0fab-a26f-47cd-bb0b-1aade0b62271,a8963d52a8a7474f7cfe882a3d9f5ffe,69ec74a31352b3b90227b8edac277eea,c21949e08538e6f5893b55e4e4f956f6,43ec1cce-3fc9-407b-80f6-0ba007cc4982,"Oct 19, 2023, 11:48",OneCourse:OC_PhraseSentenceType.4dd8,Language,Reading,3.3 print Awareness,Success,"194,716",0.11
9f1e6698-e357-4ae2-9a0d-25cfcc38dd57,4025f017147dd16af832c2f0f41ee6b9,56116aa547db57134f1d9d486fb8c5ae,fce733af4bbf237c27293c12f79b6fe2,a8e46412-b554-40a5-9d52-d267aac9bf66,"Sep 15, 2023, 14:07",OneCourse:OC_PhraseSentenceType.4dd8,Language,Reading,3.3 print Awareness,Success,"88,378",0.4
9973f056-2053-4dc8-b816-e9914042b991,5352ad77444b3107d0c2e9de312e80f8,0c0734f982a2c8c91781201e6242346d,ac6d08e7508c13ddcf853660926b75f6,bab65d26-807b-4f62-96df-8d0e9eaa24f9,"Sep 18, 2023, 10:38",OneCourse:OC_TalkingHead.1dac,Language,Listening  ,1.6 Auditory memory,Success,"131,256",0.69
bf93c3e3-8a19-44a9-b1bf-71d3c7ffdf83,a962a94af58a166bf4055724d2b8ddef,0c0734f982a2c8c91781201e6242346d,ac6d08e7508c13ddcf853660926b75f6,6f12c048-ab60-42b4-a880-c8e01dcfe562,"Sep 19, 2023, 08:33",OneCourse:OC_TalkingHead.5352,Language,Listening  ,1.6 Auditory memory,Success,"96,609",1.0
6aef79f1-4e0e-4c2d-ae0c-7eb5f9a17fe6,1c357b88cf61dd47bd382ca18526ce36,2475250c1a2161e934a992047fdefd5e,d574c906d05f1a4c577ccccd71ab4ff7,dded890f-37be-4323-983f-e03b3f41f313,"Sep 21, 2023, 11:55",OneCourse:OC_TalkingHead.3dba,Language,Listening  ,1.6 Auditory memory,TimeUp,"162,844",0.36
8bbe579f-c09f-4f1c-ae8e-e639b3bc3a1d,1dc34d0f0c9c1baec313c3d90a368b49,2475250c1a2161e934a992047fdefd5e,d574c906d05f1a4c577ccccd71ab4ff7,f0a7cf71-8e50-44af-84da-f855c5f9de75,"Sep 21, 2023, 11:35",OneCourse:OC_TalkingHead.a5dd,Language,Listening  ,1.6 Auditory memory,Success,"72,949",0.86
deec2bee-c896-4cf2-9a31-ffcd35dc6d10,28de52fe0e356c1c9fb3e315b102fc26,dfb0eefe8366aea9e71a214f82eaa36d,37d2f2081bd9178ae0516cf7b6de5cc4,a6c0c729-a5c7-4bc7-a090-1ba32912e287,"Sep 22, 2023, 09:34",OneCourse:OC_TalkingHead.5352,Language,Listening  ,1.6 Auditory memory,Abort,"6,033",0.0
28a1d2e5-47b4-4d1b-8e21-e243c2b23737,4c61c56ce12fa7abca405d9d004d0756,a80bc18287dbe87981a7ddfbec77c755,f694cdb7ece6db5a5bbd4059500b14e3,77818baf-9a52-450f-b580-e56b70a652ba,"Sep 29, 2023, 07:00",OneCourse:OC_PhraseSentenceType.5d44,Language,Reading,3.3 print Awareness,Abort,"5,967",0.0
3c9a047e-387d-4165-a435-8446f277e4a2,498b1933bfdbe1f6b8540facec377dc1,dfb0eefe8366aea9e71a214f82eaa36d,37d2f2081bd9178ae0516cf7b6de5cc4,12ef1cec-183f-4b8a-aff4-2415a0a6f329,"Sep 22, 2023, 09:50",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Error,0,
1d614a38-fcfc-4a88-814f-62e299b2baf3,fef5bf6ceaf157675f6c6edc6baa56ec,dfb0eefe8366aea9e71a214f82eaa36d,37d2f2081bd9178ae0516cf7b6de5cc4,f102e9c4-f9e9-4f2e-b1f3-1ed456916406,"Sep 22, 2023, 11:13",OneCourse:OC_TalkingHead.23de,Language,Listening  ,1.6 Auditory memory,Success,"107,399",0.75
c22fbe3a-9959-4f11-a321-05e2b2a39eb9,b6eefa5e9972ae7025657911547d188a,abb3babd66522eda21982e2242a361d2,8d4d258c4db78d4abe8944ff092c524f,5b34faf1-41fd-4e52-a039-532d4ba7ee1c,"Oct 6, 2023, 05:00",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Abort,"108,633",0.5
252a3640-8e19-474b-8d3e-51142f861c53,6942303d40c9fb6f8ecb5356d2cb55d3,d17a697b4302383b43237ac2b9058bf0,262ecbf4ded932ccc95a634b382609ee,e625b2a6-f2e9-49ee-a123-b2e8d379d19a,"Oct 9, 2023, 09:45",OneCourse:OC_PhraseSentenceType.df02,Language,Reading,3.3 print Awareness,Error,0,
6e5fa381-ea92-48d1-8af5-3872ece81211,713a37788e310a7e99c73777fa46be2c,2475250c1a2161e934a992047fdefd5e,d574c906d05f1a4c577ccccd71ab4ff7,a68006f9-c90d-4ea1-a293-ed83d80b440e,"Sep 22, 2023, 08:55",OneCourse:OC_TalkingHead.a5dd,Language,Listening  ,1.6 Auditory memory,Success,"79,942",0.67
7f57f080-247a-45f6-a927-ff4a67b0e601,2a22fd47cfb6e8312978bb638ea662af,00b8a145665d361e0282fd8234909dbc,6f01704f40fc9139452b64d9728460bc,2645dbde-bcee-43cb-bd95-acf521a5832f,"Oct 19, 2023, 07:23",OneCourse:OC_PhraseSentenceType.7864,Language,Reading,3.3 print Awareness,Abort,"197,222",0.056
da46a88b-be40-48f8-af9a-f5d20a10cd7d,e6522338bca8c519bf580ab7003001b0,d6d9fb13fb14b4c72f25cf6c8ad7bcb9,821cd758bdd9f14ffb991d1693ed78ce,5c665c19-1aa2-4350-91b9-dfdf55fd608b,"Oct 3, 2023, 08:15",OneCourse:OC_PhraseSentenceType.7864,Language,Reading,3.3 print Awareness,Error,0,
75e3d26c-5828-4c85-b614-ee09903b1492,f8269b5547967fa973abdb72a08c8aea,7958ff3cc99f116be5718562ae3c6608,7d9b452ab23053361bdd3c2a31627326,df552c6c-f1b6-46cf-8dea-30df014eef7e,"Sep 18, 2023, 10:31",OneCourse:OC_TalkingHead.23de,Language,Listening  ,1.6 Auditory memory,Abort,"2,058",0.0
9109d891-6af3-4979-bfbd-180899bfb42b,a082b479e91d396565948a9b2283355d,2a32133bfbb3d9e66f385d6965229ec8,5e3ff005367adfcfcaf84d2c9221f15f,26f01b3c-e5e9-4989-80e4-9f31065ee64f,"Sep 8, 2023, 12:04",OneCourse:OC_TalkingHead.3dba,Language,Listening  ,1.6 Auditory memory,Success,"83,322",0.38
e6d45630-0252-4590-96e7-2c526485548c,14d255cf1edd39338cd48301632533ee,0c0734f982a2c8c91781201e6242346d,ac6d08e7508c13ddcf853660926b75f6,1c24090f-5ee3-48f3-b9de-4adaadbed38d,"Sep 7, 2023, 08:50",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Success,"143,870",0.67
d907b38d-f04e-405f-aa66-009010a5d655,ec4d92faeb0a2b25077185baed2ee279,c5e4603fd9dd866e50d8590ce79d2b69,bf3171ba387093c540a57972992944e2,0b3e6a77-a743-4d1f-9a0f-0054e42ae96f,"Oct 13, 2023, 08:59",OneCourse:OC_TalkingHead.ce7e,Language,Listening  ,1.6 Auditory memory,Success,"101,479",0.62
ff0c7386-fe28-4c85-8b65-4bec3f997c10,9bdf8ae665f160069fd300cf763142a7,d3a7b7e697ed6649b8186fb4c5ed398c,3d225c2e712a217da9a5f0cb885c713d,abaf1591-ae9c-4816-92ba-930385467c56,"Sep 15, 2023, 11:09",OneCourse:OC_PhraseSentenceType.df02,Language,Reading,3.3 print Awareness,Abort,"224,483",0.11
01404393-eee3-47be-a62b-3c532435487c,ac3228b05f0c7b6e84ca0d698fc89e2e,4de4f327ca667d00fb9fd11ffb2d4367,07c9202382a3c6c1e72d2c9ce63dd328,d92df562-3376-45fc-82a8-23f8bfa40a97,"Sep 12, 2023, 10:33",OneCourse:OC_PhraseSentenceType.df02,Language,Reading,3.3 print Awareness,Success,"389,024",0.36
c2876c2f-bb86-4097-90bd-54f45b554163,e2e80432c5d8cd233460287c4a33ea5a,4de4f327ca667d00fb9fd11ffb2d4367,07c9202382a3c6c1e72d2c9ce63dd328,191d7f1c-3cef-47b3-942a-f55f6f194073,"Oct 2, 2023, 06:32",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,TimeoutInactivity,"175,572",0.75
